Generating new quadtree...
         14063955 function calls (14056976 primitive calls) in 10.199 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      477    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
        7    0.000    0.000    0.000    0.000 posixpath.py:52(normcase)
      127    0.000    0.000    0.000    0.000 posixpath.py:64(isabs)
      196    0.000    0.000    0.001    0.000 posixpath.py:75(join)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:72(_safe_key)
        1    0.000    0.000    0.000    0.000 pprint.py:98(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 py31compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 py3k.py:104(contextlib_nullcontext)
        1    0.000    0.000    0.001    0.001 py3k.py:4(<module>)
       29    0.000    0.000    0.002    0.000 pyparsing.py:1184(_trim_arity)
       28    0.000    0.000    0.002    0.000 pyparsing.py:1192(extract_stack)
       16    0.000    0.000    0.000    0.000 pyparsing.py:1214(wrapper)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1248(ParserElement)
      336    0.001    0.000    0.001    0.000 pyparsing.py:1291(__init__)
      452    0.000    0.000    0.004    0.000 pyparsing.py:1314(copy)
       45    0.000    0.000    0.000    0.000 pyparsing.py:1343(setName)
       15    0.000    0.000    0.000    0.000 pyparsing.py:1358(setResultsName)
       25    0.000    0.000    0.002    0.000 pyparsing.py:1405(setParseAction)
        3    0.000    0.000    0.000    0.000 pyparsing.py:1446(addParseAction)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1456(addCondition)
       76    0.000    0.000    0.000    0.000 pyparsing.py:1511(preParse)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1523(parseImpl)
       65    0.000    0.000    0.000    0.000 pyparsing.py:1526(postParse)
    148/3    0.000    0.000    0.001    0.000 pyparsing.py:1530(_parseNoCache)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1613(tryParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1627(_UnboundedCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1650(_FifoCache)
        3    0.000    0.000    0.000    0.000 pyparsing.py:1739(resetCache)
        3    0.000    0.000    0.003    0.001 pyparsing.py:1780(parseString)
       83    0.000    0.000    0.002    0.000 pyparsing.py:2005(__add__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:2028(__radd__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2064(__mul__)
     12/2    0.000    0.000    0.000    0.000 pyparsing.py:2113(makeOptionalList)
       48    0.000    0.000    0.001    0.000 pyparsing.py:2135(__or__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2159(__xor__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:2207(__invert__)
       17    0.000    0.000    0.000    0.000 pyparsing.py:2213(__call__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:2233(suppress)
       75    0.000    0.000    0.000    0.000 pyparsing.py:2240(leaveWhitespace)
      171    0.000    0.000    0.000    0.000 pyparsing.py:2249(setWhitespaceChars)
        1    0.000    0.000    0.000    0.000 pyparsing.py:231(<genexpr>)
      474    0.000    0.000    0.000    0.000 pyparsing.py:2344(__str__)
      339    0.000    0.000    0.000    0.000 pyparsing.py:2350(streamline)
       95    0.000    0.000    0.000    0.000 pyparsing.py:248(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:250(ParseBaseException)
       41    0.000    0.000    0.000    0.000 pyparsing.py:254(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2572(Token)
      120    0.000    0.000    0.000    0.000 pyparsing.py:2576(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2580(Empty)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2583(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2590(NoMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2604(Literal)
       69    0.000    0.000    0.000    0.000 pyparsing.py:2618(__init__)
       17    0.000    0.000    0.000    0.000 pyparsing.py:2637(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2645(Keyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2718(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2741(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2754(CloseMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2823(Word)
       12    0.000    0.000    0.003    0.000 pyparsing.py:2876(__init__)
      282    0.000    0.000    0.000    0.000 pyparsing.py:2880(<genexpr>)
       21    0.000    0.000    0.000    0.000 pyparsing.py:2931(parseImpl)
       35    0.000    0.000    0.000    0.000 pyparsing.py:2966(__str__)
       16    0.000    0.000    0.000    0.000 pyparsing.py:2975(charsAsStr)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2989(Char)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3000(Regex)
       26    0.000    0.000    0.014    0.001 pyparsing.py:3015(__init__)
       22    0.000    0.000    0.000    0.000 pyparsing.py:3059(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:306(ParseException)
       52    0.000    0.000    0.000    0.000 pyparsing.py:3090(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3130(QuotedString)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3169(__init__)
       10    0.000    0.000    0.000    0.000 pyparsing.py:3269(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3281(CharsNotIn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3301(__init__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3327(parseImpl)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3344(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3358(White)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3392(__init__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3395(<genexpr>)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3397(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3428(_PositionToken)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3429(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3435(GoToColumn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3461(LineStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3483(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3492(LineEnd)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3496(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3512(StringStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3516(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3520(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3527(StringEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3530(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3534(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3544(WordStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3565(WordEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3588(ParseExpression)
      133    0.001    0.000    0.002    0.000 pyparsing.py:3592(__init__)
      266    0.000    0.000    0.000    0.000 pyparsing.py:3602(<genexpr>)
    59/10    0.000    0.000    0.003    0.000 pyparsing.py:3620(leaveWhitespace)
       59    0.000    0.000    0.002    0.000 pyparsing.py:3624(<listcomp>)
    111/5    0.000    0.000    0.002    0.000 pyparsing.py:3651(streamline)
   124/62    0.000    0.000    0.003    0.000 pyparsing.py:3691(copy)
   124/62    0.000    0.000    0.002    0.000 pyparsing.py:3693(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3696(And)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3714(_ErrorStop)
       84    0.000    0.000    0.002    0.000 pyparsing.py:3720(__init__)
      195    0.000    0.000    0.000    0.000 pyparsing.py:3722(<genexpr>)
     52/4    0.000    0.000    0.002    0.000 pyparsing.py:3727(streamline)
      128    0.000    0.000    0.000    0.000 pyparsing.py:3729(<genexpr>)
     22/3    0.000    0.000    0.001    0.000 pyparsing.py:3732(parseImpl)
    85/60    0.000    0.000    0.000    0.000 pyparsing.py:3769(__str__)
  179/167    0.000    0.000    0.000    0.000 pyparsing.py:3774(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3779(Or)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3796(__init__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3799(<genexpr>)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3803(streamline)
       12    0.000    0.000    0.000    0.000 pyparsing.py:3806(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3809(parseImpl)
        8    0.000    0.000    0.000    0.000 pyparsing.py:3852(__str__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:3857(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3867(MatchFirst)
       48    0.000    0.000    0.001    0.000 pyparsing.py:3884(__init__)
      139    0.000    0.000    0.000    0.000 pyparsing.py:3887(<genexpr>)
     55/6    0.000    0.000    0.001    0.000 pyparsing.py:3891(streamline)
      396    0.000    0.000    0.000    0.000 pyparsing.py:3894(<genexpr>)
    23/10    0.000    0.000    0.001    0.000 pyparsing.py:3897(parseImpl)
    88/80    0.000    0.000    0.000    0.000 pyparsing.py:3926(__str__)
      410    0.000    0.000    0.000    0.000 pyparsing.py:3931(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3941(Each)
        1    0.000    0.000    0.000    0.000 pyparsing.py:399(ParseFatalException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:404(ParseSyntaxException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4074(ParseElementEnhance)
       83    0.000    0.000    0.001    0.000 pyparsing.py:4078(__init__)
    24/10    0.000    0.000    0.001    0.000 pyparsing.py:4096(parseImpl)
    35/10    0.000    0.000    0.004    0.000 pyparsing.py:4102(leaveWhitespace)
    54/10    0.000    0.000    0.001    0.000 pyparsing.py:4121(streamline)
    39/37    0.000    0.000    0.000    0.000 pyparsing.py:4140(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4151(FollowedBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4183(PrecededBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:425(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4258(NotAny)
        4    0.000    0.000    0.000    0.000 pyparsing.py:4281(__init__)
        9    0.000    0.000    0.000    0.000 pyparsing.py:4293(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4302(_MultipleMatch)
       11    0.000    0.000    0.000    0.000 pyparsing.py:4303(__init__)
      4/3    0.000    0.000    0.001    0.000 pyparsing.py:4311(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4340(OneOrMore)
        1    0.000    0.000    0.000    0.000 pyparsing.py:435(_ParseResultsWithOffset)
       12    0.000    0.000    0.000    0.000 pyparsing.py:436(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4366(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4375(ZeroOrMore)
       33    0.000    0.000    0.000    0.000 pyparsing.py:438(__getitem__)
        8    0.000    0.000    0.000    0.000 pyparsing.py:4386(__init__)
      2/1    0.000    0.000    0.000    0.000 pyparsing.py:4390(parseImpl)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4396(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4405(_NullToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4413(Optional)
        1    0.000    0.000    0.000    0.000 pyparsing.py:445(ParseResults)
       28    0.000    0.000    0.000    0.000 pyparsing.py:4450(__init__)
      6/5    0.000    0.000    0.000    0.000 pyparsing.py:4456(parseImpl)
       19    0.000    0.000    0.000    0.000 pyparsing.py:4470(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4479(SkipTo)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4537(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4597(Forward)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4624(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4627(__lshift__)
      6/2    0.000    0.000    0.001    0.000 pyparsing.py:4647(streamline)
      9/7    0.000    0.000    0.000    0.000 pyparsing.py:4661(__str__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4678(copy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4686(TokenConverter)
       38    0.000    0.000    0.000    0.000 pyparsing.py:4690(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4694(Combine)
       12    0.000    0.000    0.004    0.000 pyparsing.py:4712(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4729(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4739(Group)
        5    0.000    0.000    0.000    0.000 pyparsing.py:4754(__init__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4758(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4761(Dict)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4800(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4829(Suppress)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4851(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4858(OnlyOnce)
      112    0.000    0.000    0.000    0.000 pyparsing.py:488(__new__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4921(delimitedList)
  112/108    0.000    0.000    0.000    0.000 pyparsing.py:497(__init__)
       15    0.000    0.000    0.000    0.000 pyparsing.py:5046(_escapeRegexRangeChars)
        2    0.000    0.000    0.000    0.000 pyparsing.py:5173(originalTextFor)
        2    0.000    0.000    0.000    0.000 pyparsing.py:5202(<lambda>)
       12    0.000    0.000    0.000    0.000 pyparsing.py:5258(<lambda>)
        2    0.000    0.000    0.001    0.001 pyparsing.py:5264(srange)
       97    0.000    0.000    0.000    0.000 pyparsing.py:5290(<genexpr>)
        6    0.000    0.000    0.000    0.000 pyparsing.py:5290(<lambda>)
        8    0.000    0.000    0.000    0.000 pyparsing.py:5292(<genexpr>)
        7    0.000    0.000    0.000    0.000 pyparsing.py:5335(tokenMap)
       29    0.000    0.000    0.000    0.000 pyparsing.py:536(__getitem__)
        1    0.000    0.000    0.001    0.001 pyparsing.py:5391(_makeTags)
        1    0.000    0.000    0.001    0.001 pyparsing.py:5428(makeHTMLTags)
       12    0.000    0.000    0.000    0.000 pyparsing.py:545(__setitem__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:558(__delitem__)
       28    0.000    0.000    0.000    0.000 pyparsing.py:583(__bool__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:585(__iter__)
        1    0.000    0.000    0.009    0.009 pyparsing.py:5973(pyparsing_common)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6266(_lazyclassproperty)
        4    0.000    0.000    0.000    0.000 pyparsing.py:6267(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6283(unicode_set)
       13    0.000    0.000    0.000    0.000 pyparsing.py:631(haskeys)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6330(pyparsing_unicode)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6336(Latin1)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6340(LatinA)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6344(LatinB)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6348(Greek)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6356(Cyrillic)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6360(Chinese)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6364(Japanese)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6368(Kanji)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6372(Hiragana)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6376(Katakana)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6380(Korean)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6384(CJK)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6388(Thai)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6392(Arabic)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6396(Hebrew)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6400(Devanagari)
        3    0.000    0.000    0.000    0.000 pyparsing.py:776(__getattr__)
       18    0.000    0.000    0.000    0.000 pyparsing.py:795(__iadd__)
        5    0.000    0.000    0.000    0.000 pyparsing.py:798(<lambda>)
        5    0.000    0.000    0.000    0.000 pyparsing.py:800(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:825(_asStringList)
        1    0.000    0.000    0.000    0.000 pyparsing.py:889(copy)
        1    0.000    0.000    0.021    0.021 pyparsing.py:94(<module>)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:27(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
        1    0.000    0.000    0.003    0.003 random.py:38(<module>)
        1    0.000    0.000    0.000    0.000 random.py:669(SystemRandom)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 random.py:88(__init__)
        1    0.000    0.000    0.000    0.000 random.py:97(seed)
      102    0.000    0.000    0.000    0.000 re.py:170(match)
       64    0.000    0.000    0.001    0.000 re.py:185(sub)
        4    0.000    0.000    0.000    0.000 re.py:205(split)
      100    0.000    0.000    0.045    0.000 re.py:232(compile)
        5    0.000    0.000    0.000    0.000 re.py:252(escape)
      270    0.001    0.000    0.046    0.000 re.py:271(_compile)
        1    0.000    0.000    0.000    0.000 records.py:220(record)
        1    0.000    0.000    0.000    0.000 records.py:305(recarray)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        1    0.000    0.000    0.000    0.000 records.py:87(format_parser)
        1    0.000    0.000    0.000    0.000 request.py:64(Request)
        1    0.000    0.000    0.000    0.000 request.py:7(<module>)
        1    0.000    0.000    0.000    0.000 requirements.py:18(InvalidRequirement)
        1    0.000    0.000    0.037    0.037 requirements.py:4(<module>)
        1    0.000    0.000    0.000    0.000 requirements.py:55(<lambda>)
        1    0.000    0.000    0.000    0.000 requirements.py:58(<lambda>)
        1    0.000    0.000    0.000    0.000 requirements.py:78(Requirement)
        1    0.000    0.000    0.000    0.000 result.py:1(<module>)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
        1    0.000    0.000    0.000    0.000 runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:120(TextTestRunner)
        1    0.000    0.000    0.000    0.000 runner.py:13(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 runner.py:29(TextTestResult)
        1    0.000    0.000    0.001    0.001 scanner.py:2(<module>)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
        1    0.000    0.000    0.000    0.000 selectors.py:206(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:341(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:433(PollSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:442(EpollSelector)
        1    0.000    0.000    0.001    0.001 selectors.py:5(<module>)
        1    0.000    0.000    0.000    0.000 selectors.py:60(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
        1    0.000    0.000    0.003    0.003 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 shutil.py:55(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:58(SameFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:61(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:65(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:68(ReadError)
        1    0.000    0.000    0.000    0.000 shutil.py:71(RegistryError)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
       73    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
       74    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
       75    0.000    0.000    0.000    0.000 signal.py:22(<lambda>)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.000    0.000    0.000    0.000 simpleitk.py:110(Reader)
        1    0.000    0.000    0.000    0.000 simpleitk.py:136(Writer)
        1    0.000    0.000    0.000    0.000 simpleitk.py:5(<module>)
        1    0.000    0.000    0.000    0.000 simpleitk.py:75(ItkFormat)
        1    0.000    0.000    0.000    0.000 six.py:103(MovedModule)
       44    0.000    0.000    0.000    0.000 six.py:105(__init__)
        2    0.000    0.000    0.000    0.000 six.py:114(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:124(_LazyModule)
        6    0.000    0.000    0.000    0.000 six.py:126(__init__)
        1    0.000    0.000    0.000    0.000 six.py:139(MovedAttribute)
       88    0.000    0.000    0.000    0.000 six.py:141(__init__)
        2    0.000    0.000    0.000    0.000 six.py:159(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 six.py:173(__init__)
       51    0.000    0.000    0.000    0.000 six.py:177(_add_module)
        5    0.000    0.000    0.000    0.000 six.py:181(_get_module)
        6    0.000    0.000    0.000    0.000 six.py:184(find_module)
        4    0.000    0.000    0.000    0.000 six.py:189(__get_module)
        2    0.000    0.000    0.000    0.000 six.py:195(load_module)
        2    0.000    0.000    0.000    0.000 six.py:209(is_package)
        1    0.000    0.000    0.001    0.001 six.py:21(<module>)
        1    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:322(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:364(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:384(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:436(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:457(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:475(Module_six_moves_urllib)
        8    0.000    0.000    0.000    0.000 six.py:75(_add_doc)
        4    0.000    0.000    0.000    0.000 six.py:80(_import_module)
        1    0.000    0.000    0.000    0.000 six.py:86(_LazyDescr)
      132    0.000    0.000    0.000    0.000 six.py:88(__init__)
        4    0.000    0.000    0.000    0.000 six.py:91(__get__)
        1    0.000    0.000    0.000    0.000 socket.py:130(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 socket.py:133(socket)
        1    0.000    0.000    0.003    0.003 socket.py:47(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:546(SocketIO)
      363    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
      364    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
      365    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
      366    0.000    0.000    0.000    0.000 socket.py:91(<lambda>)
        1    0.000    0.000    0.000    0.000 spe.py:147(SpeFormat)
        1    0.000    0.000    0.000    0.000 spe.py:21(Spec)
        1    0.000    0.000    0.000    0.000 spe.py:261(Reader)
        1    0.000    0.000    0.000    0.000 spe.py:5(<module>)
        1    0.000    0.000    0.000    0.000 specifiers.py:15(InvalidSpecifier)
        1    0.000    0.000    0.001    0.001 specifiers.py:207(LegacySpecifier)
        1    0.000    0.000    0.000    0.000 specifiers.py:21(BaseSpecifier)
        7    0.000    0.000    0.000    0.000 specifiers.py:256(_require_version_compare)
        1    0.000    0.000    0.008    0.008 specifiers.py:266(Specifier)
        1    0.000    0.000    0.009    0.009 specifiers.py:4(<module>)
        1    0.000    0.000    0.000    0.000 specifiers.py:568(SpecifierSet)
        1    0.000    0.000    0.000    0.000 specifiers.py:77(_IndividualSpecifier)
      368    0.000    0.000    0.001    0.000 sre_compile.py:249(_compile_charset)
      368    0.003    0.000    0.004    0.000 sre_compile.py:276(_optimize_charset)
       54    0.000    0.000    0.000    0.000 sre_compile.py:411(_mk_bitmap)
       54    0.000    0.000    0.000    0.000 sre_compile.py:413(<listcomp>)
        8    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
      420    0.000    0.000    0.001    0.000 sre_compile.py:423(_simple)
       20    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
      191    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
   121/90    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
       70    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
       98    0.000    0.000    0.002    0.000 sre_compile.py:536(_compile_info)
      196    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
       98    0.000    0.000    0.014    0.000 sre_compile.py:598(_code)
      230    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
   920/98    0.004    0.000    0.012    0.000 sre_compile.py:71(_compile)
       98    0.001    0.000    0.044    0.000 sre_compile.py:759(compile)
        1    0.000    0.000    0.000    0.000 sre_parse.py:101(checklookbehindgroup)
     1020    0.001    0.000    0.001    0.000 sre_parse.py:111(__init__)
     2083    0.001    0.000    0.001    0.000 sre_parse.py:160(__len__)
     6220    0.002    0.000    0.004    0.000 sre_parse.py:164(__getitem__)
      454    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
     1557    0.000    0.000    0.001    0.000 sre_parse.py:172(append)
 1085/277    0.002    0.000    0.003    0.000 sre_parse.py:174(getwidth)
       98    0.000    0.000    0.000    0.000 sre_parse.py:224(__init__)
    14165    0.005    0.000    0.005    0.000 sre_parse.py:233(__next)
     3052    0.001    0.000    0.001    0.000 sre_parse.py:249(match)
    12602    0.003    0.000    0.008    0.000 sre_parse.py:254(get)
       39    0.000    0.000    0.000    0.000 sre_parse.py:258(getwhile)
       74    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
     1344    0.001    0.000    0.001    0.000 sre_parse.py:286(tell)
        1    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
      164    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
      211    0.000    0.000    0.000    0.000 sre_parse.py:343(_escape)
      254    0.000    0.000    0.000    0.000 sre_parse.py:408(_uniq)
   383/98    0.001    0.000    0.029    0.000 sre_parse.py:417(_parse_sub)
  539/102    0.010    0.000    0.028    0.000 sre_parse.py:475(_parse)
       98    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
      548    0.000    0.000    0.000    0.000 sre_parse.py:81(groups)
      171    0.000    0.000    0.000    0.000 sre_parse.py:84(opengroup)
        3    0.000    0.000    0.000    0.000 sre_parse.py:843(_parse_flags)
       98    0.000    0.000    0.000    0.000 sre_parse.py:903(fix_flags)
       98    0.000    0.000    0.029    0.000 sre_parse.py:919(parse)
      171    0.000    0.000    0.002    0.000 sre_parse.py:96(closegroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:98(checkgroup)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:116(_broadcast_to)
        3    0.000    0.000    0.000    0.000 stride_tricks.py:121(<genexpr>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:143(broadcast_to)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:16(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:26(_maybe_view_as_subclass)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.001    0.001 string.py:15(<module>)
